"","dataset","type.pre","type.post","weight","npre","npost","query"
"2717","flywire","LAL040","LAL153",37,2,2,"fw:LAL040"
"2718","flywire","LAL040","OA-VUMa1",36,2,2,"fw:LAL040"
"2719","flywire","LAL040","VES074",36,2,2,"fw:LAL040"
"2720","flywire","LAL040","PS010",35,2,2,"fw:LAL040"
"2721","flywire","LAL040","PLP012",34,2,2,"fw:LAL040"
"2722","flywire","LAL040","SMP156",33,2,2,"fw:LAL040"
"2723","flywire","LAL040","DNg13",32,2,2,"fw:LAL040"
"2724","flywire","LAL040","CB0757",31,2,4,"fw:LAL040"
"2725","flywire","LAL040","DNge175",29,2,2,"fw:LAL040"
"2726","flywire","LAL040","LAL014",29,2,2,"fw:LAL040"
"2727","flywire","LAL040","mALD1",29,2,2,"fw:LAL040"
"2728","flywire","LAL040","DNg01_a",28,1,2,"fw:LAL040"
"2729","flywire","LAL040","DNa01",27,2,2,"fw:LAL040"
"2730","flywire","LAL040","720575940632639202",26,1,1,"fw:LAL040"
"2731","flywire","LAL040","DNbe011",26,2,2,"fw:LAL040"
"2732","flywire","LAL040","LAL186",26,2,2,"fw:LAL040"
"2733","flywire","LAL040","PS013",26,2,2,"fw:LAL040"
"2734","flywire","LAL040","DNpe022",25,2,2,"fw:LAL040"
"2735","flywire","LAL040","LAL128",25,2,2,"fw:LAL040"
"2736","flywire","LAL040","LAL043",24,2,2,"fw:LAL040"
"2737","flywire","LAL040","CB0527",23,1,1,"fw:LAL040"
"2738","flywire","LAL040","DNpe090",23,1,1,"fw:LAL040"
"2739","flywire","LAL040","LAL102",22,2,2,"fw:LAL040"
"2740","flywire","LAL040","PPM1204,PS139",22,1,1,"fw:LAL040"
"2741","flywire","LAL040","CB0100",21,2,2,"fw:LAL040"
"2742","flywire","LAL040","CB0492",21,1,1,"fw:LAL040"
"2743","flywire","LAL040","LAL016",20,2,2,"fw:LAL040"
"2744","flywire","LAL040","CB0564",19,2,2,"fw:LAL040"
"2745","flywire","LAL040","LAL099",19,2,2,"fw:LAL040"
"2746","flywire","LAL040","VES047",18,1,1,"fw:LAL040"
"2747","flywire","LAL040","MBON27",17,1,1,"fw:LAL040"
"2748","flywire","LAL040","PS106",17,1,2,"fw:LAL040"
"2749","flywire","LAL040","DNde004",15,2,2,"fw:LAL040"
"2750","flywire","LAL040","LAL051",14,1,1,"fw:LAL040"
"2751","flywire","LAL040","PS138",14,1,1,"fw:LAL040"
"2752","flywire","LAL040","LAL052",13,1,2,"fw:LAL040"
"2753","flywire","LAL040","LAL133a",13,2,2,"fw:LAL040"
"2754","flywire","LAL040","PPM1201",13,1,1,"fw:LAL040"
"2755","flywire","LAL040",NA,13,1,2,"fw:LAL040"
"2756","flywire","LAL040","CREa1A_T01",12,1,1,"fw:LAL040"
"2757","flywire","LAL040","LAL009",12,2,2,"fw:LAL040"
"2758","flywire","LAL040","LAL131a",11,1,1,"fw:LAL040"
"2759","flywire","LAL040","VES067",11,1,1,"fw:LAL040"
"2760","flywire","LAL040","WED011",11,1,1,"fw:LAL040"
"2761","flywire","LAL040","DNpe087",9,1,1,"fw:LAL040"
"2762","flywire","LAL040","LAL142",9,1,1,"fw:LAL040"
"2763","flywire","LAL040","MBON31",9,1,1,"fw:LAL040"
"2764","flywire","LAL040","AOTU019",8,1,1,"fw:LAL040"
"2765","flywire","LAL040","CB.FB5D4",8,1,1,"fw:LAL040"
"2766","flywire","LAL040","LAL114",8,1,1,"fw:LAL040"
"2767","flywire","LAL040","LT34",8,1,1,"fw:LAL040"
"2768","flywire","LAL040","PVLP015",8,1,1,"fw:LAL040"
"2769","flywire","LAL040","CRE011",7,1,1,"fw:LAL040"
"2770","flywire","LAL040","LAL090,LAL093",7,1,1,"fw:LAL040"
"2771","flywire","LAL040","LAL104,LAL105",7,1,1,"fw:LAL040"
"2772","flywire","LAL040","LAL152",7,1,1,"fw:LAL040"
"2773","flywire","LAL040","PLP245",7,1,1,"fw:LAL040"
"2774","flywire","LAL040","PS020",7,1,1,"fw:LAL040"
"2775","flywire","LAL040","PS180",7,1,1,"fw:LAL040"
"2776","flywire","LAL040","720575940618678045",6,1,1,"fw:LAL040"
"2777","flywire","LAL040","720575940634003135",6,1,1,"fw:LAL040"
"2778","flywire","LAL040","AOTUv1A_T01",6,1,1,"fw:LAL040"
"2779","flywire","LAL040","DNae012",6,1,1,"fw:LAL040"
"2780","flywire","LAL040","DNge211",6,1,1,"fw:LAL040"
"2781","flywire","LAL040","LAL126",6,1,1,"fw:LAL040"
"2782","flywire","LAL040","LAL190",6,1,1,"fw:LAL040"
"2783","flywire","LAL040","PS001",6,1,1,"fw:LAL040"
"2784","flywire","LAL040","SIP020",6,1,1,"fw:LAL040"
"2785","flywire","LAL040","VES057",6,1,1,"fw:LAL040"
"2786","flywire","LAL040","WED071",6,1,1,"fw:LAL040"
"2787","flywire","CRE017","ATL003",226,4,2,"fw:CRE017"
"2788","flywire","CRE017","ATL015",202,4,2,"fw:CRE017"
"2789","flywire","CRE017","LAL051",160,4,2,"fw:CRE017"
"2790","flywire","CRE017","SMP441",127,4,2,"fw:CRE017"
"2791","flywire","CRE017","LAL173,LAL174",103,4,4,"fw:CRE017"
"2792","flywire","CRE017","LAL022",99,4,6,"fw:CRE017"
"2793","flywire","CRE017","720575940607472649",83,4,5,"fw:CRE017"
"2794","flywire","CRE017","LAL115",73,4,2,"fw:CRE017"
"2795","flywire","CRE017","VES059",69,4,2,"fw:CRE017"
"2796","flywire","CRE017","LAL171,LAL172",63,3,4,"fw:CRE017"
"2797","flywire","CRE017","CB0584",62,4,2,"fw:CRE017"
"2798","flywire","CRE017","LAL052",60,4,2,"fw:CRE017"
"2799","flywire","CRE017","CRE095b",55,3,4,"fw:CRE017"
"2800","flywire","CRE017","LAL011",49,4,2,"fw:CRE017"
"2801","flywire","CRE017","ATL006",48,2,1,"fw:CRE017"
"2802","flywire","CRE017","LAL135",47,2,1,"fw:CRE017"
"2803","flywire","CRE017","SMP204",46,4,2,"fw:CRE017"
"2804","flywire","CRE017","MBON26",40,2,2,"fw:CRE017"
"2805","flywire","CRE017","LAL075",36,3,2,"fw:CRE017"
"2806","flywire","CRE017","DNde005",35,3,2,"fw:CRE017"
"2807","flywire","CRE017","SIP081",35,3,4,"fw:CRE017"
"2808","flywire","CRE017","IB049",34,2,2,"fw:CRE017"
"2809","flywire","CRE017","SMP006",34,3,3,"fw:CRE017"
"2810","flywire","CRE017","720575940627339876",29,2,2,"fw:CRE017"
"2811","flywire","CRE017","SMP145",28,2,3,"fw:CRE017"
"2812","flywire","CRE017","LAL030",23,3,2,"fw:CRE017"
"2813","flywire","CRE017","SMP376",22,3,2,"fw:CRE017"
"2814","flywire","CRE017","CB0646",20,2,2,"fw:CRE017"
"2815","flywire","CRE017","IB048",18,2,2,"fw:CRE017"
"2816","flywire","CRE017","CRE016",17,2,2,"fw:CRE017"
"2817","flywire","CRE017","ATL001",16,2,1,"fw:CRE017"
"2818","flywire","CRE017","ATL022",15,2,2,"fw:CRE017"
"2819","flywire","CRE017","SMP477",15,2,2,"fw:CRE017"
"2820","flywire","CRE017","SMPp&v1A_P03",15,2,2,"fw:CRE017"
"2821","flywire","CRE017",NA,14,1,1,"fw:CRE017"
"2822","flywire","CRE017","CB.FB3,4A0",13,2,2,"fw:CRE017"
"2823","flywire","CRE017","720575940611182554",10,1,1,"fw:CRE017"
"2824","flywire","CRE017","CRE042",10,1,1,"fw:CRE017"
"2825","flywire","CRE017","720575940610607458",8,1,1,"fw:CRE017"
"2826","flywire","CRE017","VES001",8,1,1,"fw:CRE017"
"2827","flywire","CRE017","VES018",8,1,1,"fw:CRE017"
"2828","flywire","CRE017","720575940603938238",7,1,1,"fw:CRE017"
"2829","flywire","CRE017","LAL148",7,1,1,"fw:CRE017"
"2830","flywire","CRE017","SMP050",7,1,1,"fw:CRE017"
"2831","flywire","CRE017","SMP077",7,1,1,"fw:CRE017"
"2832","flywire","CRE017","720575940647956276",6,1,1,"fw:CRE017"
"2833","flywire","CRE017","IB020",6,1,1,"fw:CRE017"
"2834","flywire","CRE017","LAL012",6,1,1,"fw:CRE017"
"2835","flywire","CRE017","LAL170",6,1,1,"fw:CRE017"
"2836","flywire","CRE017","MBON33",6,1,1,"fw:CRE017"
"2837","flywire","CRE017","VES040",6,1,1,"fw:CRE017"
"2838","flywire","LHPV5e3","LAL112",739,2,4,"fw:LHPV5e3"
"2839","flywire","LHPV5e3","LAL022",459,2,6,"fw:LHPV5e3"
"2840","flywire","LHPV5e3","LAL023",331,2,4,"fw:LHPV5e3"
"2841","flywire","LHPV5e3","LAL035",326,2,4,"fw:LHPV5e3"
"2842","flywire","LHPV5e3","SIP087",303,2,2,"fw:LHPV5e3"
"2843","flywire","LHPV5e3","ATL032",265,2,2,"fw:LHPV5e3"
"2844","flywire","LHPV5e3","LAL182",261,2,2,"fw:LHPV5e3"
"2845","flywire","LHPV5e3","ATL015",229,2,2,"fw:LHPV5e3"
"2846","flywire","LHPV5e3","LAL114",220,2,2,"fw:LHPV5e3"
"2847","flywire","LHPV5e3","CRE016",210,2,5,"fw:LHPV5e3"
"2848","flywire","LHPV5e3","720575940633062335",207,2,4,"fw:LHPV5e3"
"2849","flywire","LHPV5e3","720575940625479426",198,2,3,"fw:LHPV5e3"
"2850","flywire","LHPV5e3","720575940631670865",197,2,5,"fw:LHPV5e3"
"2851","flywire","LHPV5e3","SMP385",193,2,2,"fw:LHPV5e3"
"2852","flywire","LHPV5e3","SMP204",192,2,2,"fw:LHPV5e3"
"2853","flywire","LHPV5e3","720575940618405848",187,2,2,"fw:LHPV5e3"
"2854","flywire","LHPV5e3","LAL051",187,2,2,"fw:LHPV5e3"
"2855","flywire","LHPV5e3","720575940652059638",165,2,6,"fw:LHPV5e3"
"2856","flywire","LHPV5e3","M_l2PNm14",158,2,2,"fw:LHPV5e3"
"2857","flywire","LHPV5e3","PLP026,PLP027",151,2,8,"fw:LHPV5e3"
"2858","flywire","LHPV5e3","720575940611182554",150,2,3,"fw:LHPV5e3"
"2859","flywire","LHPV5e3","720575940603938238",142,2,9,"fw:LHPV5e3"
"2860","flywire","LHPV5e3","720575940626363529",142,2,3,"fw:LHPV5e3"
"2861","flywire","LHPV5e3","ATL001",137,2,2,"fw:LHPV5e3"
"2862","flywire","LHPV5e3","ATL012",135,2,4,"fw:LHPV5e3"
"2863","flywire","LHPV5e3","ATL028",122,2,2,"fw:LHPV5e3"
"2864","flywire","LHPV5e3","ATL011",120,2,2,"fw:LHPV5e3"
"2865","flywire","LHPV5e3","ATL017,ATL018",108,2,5,"fw:LHPV5e3"
"2866","flywire","LHPV5e3","720575940620868432",103,2,2,"fw:LHPV5e3"
"2867","flywire","LHPV5e3","ATL003",100,2,2,"fw:LHPV5e3"
"2868","flywire","LHPV5e3","CB0641",85,2,2,"fw:LHPV5e3"
"2869","flywire","LHPV5e3","LAL131b",83,2,2,"fw:LHPV5e3"
"2870","flywire","LHPV5e3","PLP028",81,2,6,"fw:LHPV5e3"
"2871","flywire","LHPV5e3","LAL072",79,2,2,"fw:LHPV5e3"
"2872","flywire","LHPV5e3","LAL148",77,2,2,"fw:LHPV5e3"
"2873","flywire","LHPV5e3","LAL131a",76,2,2,"fw:LHPV5e3"
"2874","flywire","LHPV5e3","CRE008,CRE010",75,2,3,"fw:LHPV5e3"
"2875","flywire","LHPV5e3","720575940627339876",73,2,2,"fw:LHPV5e3"
"2876","flywire","LHPV5e3","CRE017",72,2,4,"fw:LHPV5e3"
"2877","flywire","LHPV5e3","720575940646415907",69,2,6,"fw:LHPV5e3"
"2878","flywire","LHPV5e3","PLP187",67,2,4,"fw:LHPV5e3"
"2879","flywire","LHPV5e3","IB020",64,2,2,"fw:LHPV5e3"
"2880","flywire","LHPV5e3","LAL075",60,2,2,"fw:LHPV5e3"
"2881","flywire","LHPV5e3","720575940616709593",59,2,4,"fw:LHPV5e3"
"2882","flywire","LHPV5e3","720575940637451497",59,2,4,"fw:LHPV5e3"
"2883","flywire","LHPV5e3","LAL200",59,2,2,"fw:LHPV5e3"
"2884","flywire","LHPV5e3","PPL201",59,2,2,"fw:LHPV5e3"
"2885","flywire","LHPV5e3","ATL022",56,2,2,"fw:LHPV5e3"
"2886","flywire","LHPV5e3","SMP384",54,2,2,"fw:LHPV5e3"
"2887","flywire","LHPV5e3","ATL035,ATL036",52,2,3,"fw:LHPV5e3"
"2888","flywire","LHPV5e3","LAL115",49,2,2,"fw:LHPV5e3"
"2889","flywire","LHPV5e3","SMP248",49,2,4,"fw:LHPV5e3"
"2890","flywire","LHPV5e3","720575940633735063",46,2,2,"fw:LHPV5e3"
"2891","flywire","LHPV5e3","CB.FB2K1",44,2,3,"fw:LHPV5e3"
"2892","flywire","LHPV5e3","IB049",42,2,2,"fw:LHPV5e3"
"2893","flywire","LHPV5e3","CB0429",38,2,2,"fw:LHPV5e3"
"2894","flywire","LHPV5e3","IB048",38,2,2,"fw:LHPV5e3"
"2895","flywire","LHPV5e3","SMP370",38,2,2,"fw:LHPV5e3"
"2896","flywire","LHPV5e3","720575940637458830",36,2,3,"fw:LHPV5e3"
"2897","flywire","LHPV5e3","720575940623742096",35,2,3,"fw:LHPV5e3"
"2898","flywire","LHPV5e3","SMP504",35,2,2,"fw:LHPV5e3"
"2899","flywire","LHPV5e3","ATL029",34,2,2,"fw:LHPV5e3"
"2900","flywire","LHPV5e3","CRE015",34,2,2,"fw:LHPV5e3"
"2901","flywire","LHPV5e3","720575940622811632",33,2,2,"fw:LHPV5e3"
"2902","flywire","LHPV5e3","720575940616232349",32,2,3,"fw:LHPV5e3"
"2903","flywire","LHPV5e3","720575940624621968",32,2,2,"fw:LHPV5e3"
"2904","flywire","LHPV5e3","ATL040",32,2,2,"fw:LHPV5e3"
"2905","flywire","LHPV5e3","CB.FBTF0",31,2,2,"fw:LHPV5e3"
"2906","flywire","LHPV5e3","MBON26",31,2,2,"fw:LHPV5e3"
"2907","flywire","LHPV5e3","720575940606139308",30,1,3,"fw:LHPV5e3"
"2908","flywire","LHPV5e3","CRE011",29,2,2,"fw:LHPV5e3"
"2909","flywire","LHPV5e3","PLP247",29,2,2,"fw:LHPV5e3"
"2910","flywire","LHPV5e3","PPL107",29,2,2,"fw:LHPV5e3"
"2911","flywire","LHPV5e3","LHPV7c1",28,2,2,"fw:LHPV5e3"
"2912","flywire","LHPV5e3","720575940635762094",26,1,3,"fw:LHPV5e3"
"2913","flywire","LHPV5e3","720575940606960393",25,1,3,"fw:LHPV5e3"
"2914","flywire","LHPV5e3","720575940617297947",25,2,1,"fw:LHPV5e3"
"2915","flywire","LHPV5e3","LAL133b",25,2,2,"fw:LHPV5e3"
"2916","flywire","LHPV5e3","SMP143",25,2,3,"fw:LHPV5e3"
"2917","flywire","LHPV5e3","LAL169",24,2,2,"fw:LHPV5e3"
"2918","flywire","LHPV5e3","PLP071",24,2,2,"fw:LHPV5e3"
"2919","flywire","LHPV5e3","720575940622888231",22,2,3,"fw:LHPV5e3"
"2920","flywire","LHPV5e3","720575940624100075",21,2,3,"fw:LHPV5e3"
"2921","flywire","LHPV5e3","SIP022",20,2,2,"fw:LHPV5e3"
"2922","flywire","LHPV5e3","720575940619908590",18,2,2,"fw:LHPV5e3"
"2923","flywire","LHPV5e3","720575940644640110",18,2,2,"fw:LHPV5e3"
"2924","flywire","LHPV5e3","CRE078",18,2,1,"fw:LHPV5e3"
"2925","flywire","LHPV5e3","LAL190",18,1,2,"fw:LHPV5e3"
"2926","flywire","LHPV5e3","720575940630921666",17,2,2,"fw:LHPV5e3"
"2927","flywire","LHPV5e3","PS192",17,2,1,"fw:LHPV5e3"
"2928","flywire","LHPV5e3","SMP441",17,1,2,"fw:LHPV5e3"
"2929","flywire","LHPV5e3","CRE009",16,2,1,"fw:LHPV5e3"
"2930","flywire","LHPV5e3","720575940608891075",14,1,2,"fw:LHPV5e3"
"2931","flywire","LHPV5e3","720575940626689679",14,1,2,"fw:LHPV5e3"
"2932","flywire","LHPV5e3","PAM06",14,1,2,"fw:LHPV5e3"
"2933","flywire","LHPV5e3","CRE103",13,2,2,"fw:LHPV5e3"
"2934","flywire","LHPV5e3","LAL030",13,2,1,"fw:LHPV5e3"
"2935","flywire","LHPV5e3","PPL202",13,2,2,"fw:LHPV5e3"
"2936","flywire","LHPV5e3","SIP081",13,1,2,"fw:LHPV5e3"
"2937","flywire","LHPV5e3","WED018",13,2,1,"fw:LHPV5e3"
"2938","flywire","LHPV5e3","720575940639968640",12,2,2,"fw:LHPV5e3"
"2939","flywire","LHPV5e3","LAL132a",12,2,2,"fw:LHPV5e3"
"2940","flywire","LHPV5e3","SIP018",12,2,2,"fw:LHPV5e3"
"2941","flywire","LHPV5e3","AOTU024",11,1,1,"fw:LHPV5e3"
"2942","flywire","LHPV5e3","ATL009",11,1,1,"fw:LHPV5e3"
"2943","flywire","LHPV5e3","720575940629430546",10,1,1,"fw:LHPV5e3"
"2944","flywire","LHPV5e3","CB.FB2H0",10,1,1,"fw:LHPV5e3"
"2945","flywire","LHPV5e3","CRE077",10,1,1,"fw:LHPV5e3"
"2946","flywire","LHPV5e3","SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",10,1,1,"fw:LHPV5e3"
"2947","flywire","LHPV5e3","720575940609826168",9,1,1,"fw:LHPV5e3"
"2948","flywire","LHPV5e3","720575940625435792",9,1,1,"fw:LHPV5e3"
"2949","flywire","LHPV5e3","LHPV5e3",9,1,1,"fw:LHPV5e3"
"2950","flywire","LHPV5e3","SMP146",9,1,1,"fw:LHPV5e3"
"2951","flywire","LHPV5e3","720575940633394283",8,1,1,"fw:LHPV5e3"
"2952","flywire","LHPV5e3","AOTU063a",8,1,1,"fw:LHPV5e3"
"2953","flywire","LHPV5e3","CRE048",8,1,1,"fw:LHPV5e3"
"2954","flywire","LHPV5e3","CRE105",8,1,1,"fw:LHPV5e3"
"2955","flywire","LHPV5e3","LAL011",8,1,1,"fw:LHPV5e3"
"2956","flywire","LHPV5e3","LAL144b",8,1,1,"fw:LHPV5e3"
"2957","flywire","LHPV5e3","PS193a",8,1,1,"fw:LHPV5e3"
"2958","flywire","LHPV5e3","SMP058",8,1,1,"fw:LHPV5e3"
"2959","flywire","LHPV5e3","SMP177",8,1,1,"fw:LHPV5e3"
"2960","flywire","LHPV5e3","720575940609932130",7,1,1,"fw:LHPV5e3"
"2961","flywire","LHPV5e3","720575940618469681",7,1,1,"fw:LHPV5e3"
"2962","flywire","LHPV5e3","720575940626034777",7,1,1,"fw:LHPV5e3"
"2963","flywire","LHPV5e3","AL-MBDL1",7,1,1,"fw:LHPV5e3"
"2964","flywire","LHPV5e3","ATL006",7,1,1,"fw:LHPV5e3"
"2965","flywire","LHPV5e3","ATL031",7,1,1,"fw:LHPV5e3"
"2966","flywire","LHPV5e3","AVLP496",7,1,1,"fw:LHPV5e3"
"2967","flywire","LHPV5e3","CRE042",7,1,1,"fw:LHPV5e3"
"2968","flywire","LHPV5e3","LAL141",7,1,1,"fw:LHPV5e3"
"2969","flywire","LHPV5e3","SMP178",7,1,1,"fw:LHPV5e3"
"2970","flywire","LHPV5e3","720575940624745203",6,1,1,"fw:LHPV5e3"
"2971","flywire","LHPV5e3","720575940634263706",6,1,1,"fw:LHPV5e3"
"2972","flywire","LHPV5e3","720575940634852463",6,1,1,"fw:LHPV5e3"
"2973","flywire","LHPV5e3","720575940639816667",6,1,1,"fw:LHPV5e3"
"2974","flywire","LHPV5e3","CB.FB2E1",6,1,1,"fw:LHPV5e3"
"2975","flywire","LHPV5e3","CB.FB5I1",6,1,1,"fw:LHPV5e3"
"2976","flywire","LHPV5e3","CRE005",6,1,1,"fw:LHPV5e3"
"2977","flywire","LHPV5e3","LAL002",6,1,1,"fw:LHPV5e3"
"2978","flywire","LHPV5e3","LAL175",6,1,1,"fw:LHPV5e3"
"2979","flywire","LHPV5e3","LHAD1f3d",6,1,1,"fw:LHPV5e3"
"2980","flywire","LHPV5e3","PAM05",6,1,1,"fw:LHPV5e3"
"2981","flywire","LHPV5e3","SIP029",6,1,1,"fw:LHPV5e3"
"2982","flywire","LHPV5e3","SMP085",6,1,1,"fw:LHPV5e3"
"2983","flywire","LHPV5e3","SMP542",6,1,1,"fw:LHPV5e3"
"2984","flywire","LHPV5e3",NA,6,1,1,"fw:LHPV5e3"
"2985","flywire","AOTU026","DNae004",251,2,2,"fw:AOTU026"
"2986","flywire","AOTU026","PS013",189,2,2,"fw:AOTU026"
"2987","flywire","AOTU026","LAL123",183,2,2,"fw:AOTU026"
"2988","flywire","AOTU026","LAL125,LAL108",172,2,4,"fw:AOTU026"
"2989","flywire","AOTU026","LAL126",164,2,4,"fw:AOTU026"
"2990","flywire","AOTU026","LAL018",158,2,2,"fw:AOTU026"
"2991","flywire","AOTU026","AOTUv4B_P02",113,2,2,"fw:AOTU026"
"2992","flywire","AOTU026","CB0751",101,2,4,"fw:AOTU026"
"2993","flywire","AOTU026","LAL081",97,2,2,"fw:AOTU026"
"2994","flywire","AOTU026","LAL040",82,2,2,"fw:AOTU026"
"2995","flywire","AOTU026","AOTU019",79,2,2,"fw:AOTU026"
"2996","flywire","AOTU026","LAL122",74,2,2,"fw:AOTU026"
"2997","flywire","AOTU026","DNa04",71,2,2,"fw:AOTU026"
"2998","flywire","AOTU026","CL053",70,2,2,"fw:AOTU026"
"2999","flywire","AOTU026","DNa02",64,2,2,"fw:AOTU026"
"3000","flywire","AOTU026","PS059",63,2,4,"fw:AOTU026"
"3001","flywire","AOTU026","CB0757",60,2,4,"fw:AOTU026"
"3002","flywire","AOTU026","DNa03",58,2,2,"fw:AOTU026"
"3003","flywire","AOTU026","AOTU041",56,2,4,"fw:AOTU026"
"3004","flywire","AOTU026","AOTU042",56,2,4,"fw:AOTU026"
"3005","flywire","AOTU026","LAL130",56,2,2,"fw:AOTU026"
"3006","flywire","AOTU026","DNb01",53,2,2,"fw:AOTU026"
"3007","flywire","AOTU026","DNge159",53,2,2,"fw:AOTU026"
"3008","flywire","AOTU026","LAL124",53,2,2,"fw:AOTU026"
"3009","flywire","AOTU026","PS018b",48,2,2,"fw:AOTU026"
"3010","flywire","AOTU026","LAL051",41,2,2,"fw:AOTU026"
"3011","flywire","AOTU026","CRE041",40,2,2,"fw:AOTU026"
"3012","flywire","AOTU026","DNae015",32,2,2,"fw:AOTU026"
"3013","flywire","AOTU026","AOTU048,AOTU049",30,2,2,"fw:AOTU026"
"3014","flywire","AOTU026","LAL193",29,2,2,"fw:AOTU026"
"3015","flywire","AOTU026","720575940628369930",27,2,3,"fw:AOTU026"
"3016","flywire","AOTU026","DNg13",27,2,2,"fw:AOTU026"
"3017","flywire","AOTU026","SIP020",27,2,3,"fw:AOTU026"
"3018","flywire","AOTU026","LAL194",23,2,3,"fw:AOTU026"
"3019","flywire","AOTU026","VES041",23,2,2,"fw:AOTU026"
"3020","flywire","AOTU026","CB0244",20,2,2,"fw:AOTU026"
"3021","flywire","AOTU026","PS057",20,2,2,"fw:AOTU026"
"3022","flywire","AOTU026","LAL120b",18,1,1,"fw:AOTU026"
"3023","flywire","AOTU026","PS018a",17,2,2,"fw:AOTU026"
"3024","flywire","AOTU026","IB018",15,1,1,"fw:AOTU026"
"3025","flywire","AOTU026","LAL021",15,1,2,"fw:AOTU026"
"3026","flywire","AOTU026","SMP151",14,2,2,"fw:AOTU026"
"3027","flywire","AOTU026","DNde003",12,1,1,"fw:AOTU026"
"3028","flywire","AOTU026","LAL171,LAL172",11,1,1,"fw:AOTU026"
"3029","flywire","AOTU026","DNpe082",10,1,1,"fw:AOTU026"
"3030","flywire","AOTU026","IB048",9,1,1,"fw:AOTU026"
"3031","flywire","AOTU026","720575940639598909",8,1,1,"fw:AOTU026"
"3032","flywire","AOTU026","CB0625",8,1,1,"fw:AOTU026"
"3033","flywire","AOTU026","DNpe090",8,1,1,"fw:AOTU026"
"3034","flywire","AOTU026","AOTU027",7,1,1,"fw:AOTU026"
"3035","flywire","AOTU026","DNpe016",7,1,1,"fw:AOTU026"
"3036","flywire","AOTU026","LAL014",7,1,1,"fw:AOTU026"
"3037","flywire","AOTU026","DNae017",6,1,1,"fw:AOTU026"
"3038","flywire","AOTU026","LAL016",6,1,1,"fw:AOTU026"
"3039","flywire","AOTU026","LAL098",6,1,1,"fw:AOTU026"
"3040","flywire","AOTU026","LAL099",6,1,1,"fw:AOTU026"
"3041","flywire","AOTU026","LAL102",6,1,1,"fw:AOTU026"
"3042","flywire","AOTU026","LAL119",6,1,1,"fw:AOTU026"
"3043","flywire","AOTU026","PS011",6,1,1,"fw:AOTU026"
"3044","flywire","AOTU026","PS240,PS264",6,1,1,"fw:AOTU026"
"3045","flywire","AOTU026","SMP544",6,1,1,"fw:AOTU026"
"3046","flywire","AOTU026",NA,6,1,1,"fw:AOTU026"
"3047","flywire","SMP048","LAL165",397,2,2,"fw:SMP048"
"3048","flywire","SMP048","ATL042",382,2,2,"fw:SMP048"
"3049","flywire","SMP048","LAL052",345,2,2,"fw:SMP048"
"3050","flywire","SMP048","ATL028",286,2,2,"fw:SMP048"
"3051","flywire","SMP048","ATL043",236,2,2,"fw:SMP048"
"3052","flywire","SMP048","LAL157",236,2,2,"fw:SMP048"
"3053","flywire","SMP048","PS233",213,2,4,"fw:SMP048"
"3054","flywire","SMP048","SMP544",209,2,4,"fw:SMP048"
"3055","flywire","SMP048","PPL202",182,2,2,"fw:SMP048"
"3056","flywire","SMP048","LAL163,LAL164",181,2,4,"fw:SMP048"
"3057","flywire","SMP048","PLP001",180,2,2,"fw:SMP048"
"3058","flywire","SMP048","LHCENT14",167,2,2,"fw:SMP048"
"3059","flywire","SMP048","ATL035,ATL036",158,2,5,"fw:SMP048"
"3060","flywire","SMP048","LAL176,LAL177",147,2,4,"fw:SMP048"
"3061","flywire","SMP048","CB.FB3,4A10",144,2,4,"fw:SMP048"
"3062","flywire","SMP048","AOTUv4B_P02",135,2,2,"fw:SMP048"
"3063","flywire","SMP048","PPM1202",133,2,4,"fw:SMP048"
"3064","flywire","SMP048","SMP021",121,2,6,"fw:SMP048"
"3065","flywire","SMP048","SMP385",120,2,2,"fw:SMP048"
"3066","flywire","SMP048","PVLP093",117,2,2,"fw:SMP048"
"3067","flywire","SMP048","LAL142",114,2,2,"fw:SMP048"
"3068","flywire","SMP048","ATL031",113,2,2,"fw:SMP048"
"3069","flywire","SMP048","CB.FBTF0",101,2,2,"fw:SMP048"
"3070","flywire","SMP048","SMP010",100,2,2,"fw:SMP048"
"3071","flywire","SMP048","CB0688",96,2,2,"fw:SMP048"
"3072","flywire","SMP048","CRE100",91,2,2,"fw:SMP048"
"3073","flywire","SMP048","PS129",90,2,2,"fw:SMP048"
"3074","flywire","SMP048","LAL099",89,2,2,"fw:SMP048"
"3075","flywire","SMP048","LAL156b",89,2,2,"fw:SMP048"
"3076","flywire","SMP048","AOTU030",88,2,2,"fw:SMP048"
"3077","flywire","SMP048","SMP371",88,2,4,"fw:SMP048"
"3078","flywire","SMP048","DNpe082",87,2,2,"fw:SMP048"
"3079","flywire","SMP048","CB0042",86,2,2,"fw:SMP048"
"3080","flywire","SMP048","LAL100",85,2,2,"fw:SMP048"
"3081","flywire","SMP048","LAL051",84,2,2,"fw:SMP048"
"3082","flywire","SMP048",NA,84,2,6,"fw:SMP048"
"3083","flywire","SMP048","LAL129",83,2,2,"fw:SMP048"
"3084","flywire","SMP048","LT39",83,2,2,"fw:SMP048"
"3085","flywire","SMP048","PS231",83,2,2,"fw:SMP048"
"3086","flywire","SMP048","SMP164",83,2,2,"fw:SMP048"
"3087","flywire","SMP048","SIP086",82,2,2,"fw:SMP048"
"3088","flywire","SMP048","IB058",70,2,2,"fw:SMP048"
